,SMALL LoBM,ME1 BM2,ME1 BM3,ME1 BM4,SMALL HiBM,ME2 BM1,ME2 BM2,ME2 BM3,ME2 BM4,ME2 BM5,ME3 BM1,ME3 BM2,ME3 BM3,ME3 BM4,ME3 BM5,ME4 BM1,ME4 BM2,ME4 BM3,ME4 BM4,ME4 BM5,BIG LoBM,ME5 BM2,ME5 BM3,ME5 BM4,BIG HiBM,Mkt-RF,SMB,HML,RF
197101,15.324,13.7163,16.0884,13.9402,15.8303,7.755,12.1878,12.7042,10.6334,13.2525,8.348,9.0856,10.2329,8.2842,8.5248,5.4638,7.027,5.1696,8.3846,13.7464,4.0342,4.3909,3.2046,2.9692,4.0309,4.84,7.38,1.48,0.38
197102,7.9391,7.2198,5.9707,3.3309,4.157,4.3169,2.6012,3.1207,2.1515,0.345,4.509,1.6008,2.4724,1.2532,2.2616,3.5356,2.8587,0.4601,3.162,1.6165,2.3102,0.3614,0.6199,0.5055,1.2515,1.41,1.86,-1.27,0.33
197103,8.2712,4.9854,7.5689,6.565,5.0043,7.5421,7.5686,5.5915,4.7264,1.6846,10.356,9.1635,3.31,3.0364,4.675,7.0426,6.3134,4.5746,2.2244,3.4925,5.7157,2.853,5.1758,1.411,2.5005,4.13,2.61,-4.03,0.3
197104,0.7812,3.3848,2.4802,2.6567,1.532,1.9803,2.605,2.2803,3.1831,6.6501,6.1293,4.3134,4.6853,2.1923,8.3691,3.0015,3.1581,1.8113,4.1398,9.2182,3.518,5.5345,0.6865,2.5425,6.1543,3.15,-0.48,0.81,0.28
197105,-6.606,-5.4173,-6.5971,-5.5058,-6.2724,-2.9027,-6.083,-5.3069,-4.5472,-4.4997,-4.2504,-2.739,-5.1369,-3.4731,-3.4211,-1.8351,-3.364,-4.3239,-3.1074,-4.2097,-2.4616,-4.3284,-4.2338,-5.0101,-3.6535,-3.98,-1.04,-1.41,0.29
197106,-0.7879,-3.3777,-2.038,-1.3423,-2.1038,3.4447,-1.6143,0.5509,-2.1804,-3.372,-1.232,1.2548,-0.8946,-2.5182,-2.0069,1.0455,1.0988,2.2571,0.4692,-4.0266,1.192,-1.0946,0.3524,0.7502,-0.2821,-0.1,-1.48,-1.94,0.37
197107,-8.7413,-8.252,-7.1808,-5.9688,-6.1309,-6.2508,-4.9785,-3.8373,-6.6268,-5.5136,-7.7787,-4.6043,-3.2731,-5.7685,-4.8649,-3.4618,-4.1641,-4.3946,-4.1709,-7.6081,-3.8981,-4.2343,-3.1203,-3.2955,-5.4874,-4.5,-1.51,-0.01,0.4
197108,3.3411,4.3469,3.1656,4.4301,5.6015,3.8125,7.1534,3.4936,6.0548,7.888,6.5718,4.7677,2.2735,6.7036,9.0715,6.8594,3.8284,2.5681,3.1397,10.5583,5.3312,4.8586,-1.2501,1.9692,13.5874,3.79,-0.15,2.64,0.47
197109,1.6941,1.835,-0.5345,-0.4539,-2.1653,2.2047,-0.797,-1.8528,-2.1042,-2.2972,1.3411,0.0268,-1.1371,-0.8371,-3.1404,1.9304,-0.9499,-0.0664,-0.3339,-4.4393,0.2979,-1.2736,-1.2185,-1.4516,-2.1494,-0.85,0.51,-2.91,0.37
197110,-7.6767,-7.057,-6.8033,-4.5602,-7.1434,-5.7025,-5.2706,-3.3034,-4.5481,-6.3956,-7.7953,-6.5933,-2.7235,-5.1243,-4.7402,-3.0767,-3.3883,-2.6146,-5.6831,-5.8661,-3.54,-6.1504,-2.9877,-2.7068,-4.0156,-4.42,-1.74,-0.48,0.37
197111,-3.5237,-5.9467,-3.7337,-4.4279,-5.4709,-1.922,-2.117,-1.7147,-2.7595,-2.1972,-1.8158,-1.3855,-1.1892,-3.9634,-4.9329,0.1927,-1.8602,-2.52,0.6117,-4.3881,1.0513,0.6603,0.3052,-0.5533,0.2834,-0.46,-2.78,-1.7,0.37
197112,13.7526,13.9577,11.0701,11.7542,12.9642,12.8652,14.2526,12.9376,10.9304,12.5047,13.6525,9.95,10.1366,11.8959,11.8001,12.4356,9.577,8.7926,8.3723,12.461,8.3869,9.8266,8.4949,6.9302,8.9392,8.71,3.26,-0.41,0.37
197201,13.7521,13.8943,11.681,10.805,14.6033,8.2778,6.6188,5.4198,6.9013,10.9341,5.363,4.5616,2.3952,5.5958,7.9893,2.8109,1.9358,1.7564,3.0084,8.265,2.7435,0.6143,-0.7577,0.8187,6.383,2.49,5.88,2.27,0.29
197202,2.9486,5.5713,4.3975,4.1346,3.5601,5.1507,4.1168,4.2189,1.9095,3.7159,6.539,4.4902,1.6927,0.4994,2.0956,5.5253,1.539,-0.0907,2.0773,0.388,4.682,2.4513,1.2209,0.373,0.064,2.87,1.31,-2.77,0.25
197203,2.5126,0.3687,-1.7587,-1.3593,-0.7316,2.0301,1.5818,-0.9026,-0.3938,-1.3527,2.6268,1.1208,1.6189,0.6226,-1.4245,0.991,-0.2721,3.0022,1.933,0.8433,2.5419,0.4763,-3.1952,-1.9027,2.8601,0.63,-0.27,-1.63,0.27
197204,-1.073,0.7257,-1.0496,0.9605,1.2386,0.1931,0.659,2.0598,1.8159,1.6188,1.7916,-0.9894,-0.0217,0.9259,-0.186,-0.9841,-0.6033,-0.2211,1.2289,3.5647,0.9814,1.2757,0.1345,0.1594,-1.088,0.29,0.08,0.1,0.29
197205,-1.8029,-1.9706,-3.8657,-2.0162,-2.3828,-0.4063,-1.5129,-1.9423,-3.2823,-1.7563,1.4495,-2.2136,1.0084,-1.2987,-4.034,3.7786,-1.907,-1.7376,0.194,0.4975,3.2767,-0.5722,3.1196,1.003,-2.6657,1.25,-2.73,-2.72,0.3
197206,-4.219,-4.2398,-3.5757,-2.9571,-4.0548,-3.9635,-2.8876,-1.5543,-1.5524,0.9363,0.1679,-2.1194,-3.9536,-5.1419,-5.8534,-3.8611,-2.209,-2.3027,-4.7687,-7.7827,-0.7118,-3.4738,-2.5207,-2.3387,-6.6736,-2.43,0.24,-2.49,0.29
197207,-6.7241,-4.8985,-3.5295,-3.5778,-2.8166,-5.4068,-4.8581,-3.2812,-2.0614,-3.7243,-3.3653,-1.4496,-3.2273,-0.9736,-0.3526,-3.6323,-2.8169,-2.0691,0.0069,-2.58,1.6152,-1.4968,0.3183,-1.4021,-1.6451,-0.8,-2.87,0.66,0.31
197208,-1.7025,-2.5,0.9152,-0.5091,2.3758,-0.5046,-1.6222,2.3588,1.8551,4.8353,0.2244,2.1124,2.5201,5.6674,2.8396,0.1333,2.7649,4.8803,5.2415,7.0177,0.7564,6.8314,7.3086,8.937,6.1542,3.26,-4.03,4.53,0.29
197209,-4.7032,-4.8525,-4.5605,-4.0015,-4.1245,-3.5078,-3.7796,-2.0433,-2.3024,-3.2114,-1.319,-2.7876,-0.9935,-2.0873,-2.7153,-1.9294,-3.248,-0.5774,-2.3718,-4.0714,0.1559,-1.6488,-1.8174,2.0715,-3.754,-1.14,-2.65,0.47,0.34
197210,-3.5286,-2.8479,-2.522,-2.2805,-1.9216,-4.0677,-0.4315,2.0287,0.5916,-0.5669,-2.9958,-0.9049,1.3043,0.6119,-0.0006,-1.6235,0.2475,1.0589,2.3444,-0.6925,0.9964,0.9691,2.2479,2.4025,1.057,0.52,-2.73,1.35,0.4
197211,0.6475,4.1434,4.2361,6.0671,5.9161,4.1784,4.7624,7.857,4.8953,7.0144,3.1271,4.2533,6.3839,7.8444,7.3958,6.7453,6.9309,7.017,7.0591,10.9,1.6188,6.8154,6.7267,8.0398,13.8047,4.6,-1.2,4.83,0.37
197212,-1.9451,-2.7309,-3.1264,-2.5294,-1.5745,-0.5915,-2.6285,0.6295,-3.2359,-2.4646,0.8018,-0.3197,-0.6706,-1.3107,-2.8586,0.3952,-1.4341,-0.962,-1.4912,-4.4177,3.7072,0.0157,-0.7532,-0.0121,-2.6384,0.62,-1.95,-2.19,0.37
197301,-7.9169,-4.2003,-3.6666,-3.5599,-1.3425,-10.622,-5.7306,-6.9004,-3.0313,-5.593,-7.4492,-7.6729,-5.9662,-3.6232,-5.3608,-6.2489,-7.7127,-5.6279,-3.4461,-4.5251,-1.5994,-4.0128,-0.8678,0.6332,-4.3609,-3.29,-3.49,2.68,0.44
197302,-14.2536,-8.7428,-8.6484,-8.0531,-5.9421,-13.7478,-8.0652,-7.9381,-5.8454,-5.4495,-11.0932,-8.2362,-7.1494,-3.3587,-6.9549,-8.227,-8.3065,-4.5502,-3.6252,-2.2793,-2.2259,-2.8876,-4.8446,-6.0083,-3.3765,-4.85,-3.87,1.6,0.41
197303,-6.5628,-4.2455,-2.5048,-1.0623,-1.8148,-5,-2.447,-2.2749,-2.1619,-0.2522,-4.8539,-4.2551,-2.2538,-1.6518,0.9751,-4.0273,-3.9501,-1.933,-2.3818,0.7017,-0.7304,-0.9906,1.7539,1.9752,1.5699,-1.3,-2.82,2.62,0.46
197304,-12.2997,-9.7113,-6.5334,-6.2709,-5.3483,-13.9279,-9.4034,-5.1161,-4.3643,-4.7999,-10.8856,-6.552,-4.0544,-3.8066,-4.4183,-10.8914,-7.9031,-2.9973,-2.8407,-4.2702,-5.8787,-3.4703,-1.8553,-0.8102,-2.7667,-5.68,-3.85,5.42,0.52
197305,-11.2305,-11.2329,-9.2842,-7.9017,-8.2216,-11.1663,-9.3234,-8.25,-5.8539,-9.2223,-9.2779,-8.5464,-4.055,-3.3456,-6.8095,-6.8385,-8.3922,-2.3058,-2.5361,-4.8735,0.2255,-1.0784,-0.8862,-3.2891,-5.6095,-2.94,-6.3,0.41,0.51
197306,-5.5564,-3.8899,-4.6911,-2.7581,-2.4255,-6.9214,-3.6845,-2.9893,-2.1309,-1.7499,-6.3212,-3.0287,-1.5311,-1.2607,-2.7117,-4.5708,-3.8045,-3.1221,-0.9388,-3.8491,-0.3585,-0.3941,0.8605,-0.7357,-2.0291,-1.57,-2.85,1.19,0.51
197307,18.8549,16.2748,11.9576,13.4589,10.7631,21.641,14.0375,11.4109,6.8673,10.0269,18.9039,9.5785,7.9079,2.264,7.7097,15.3507,8.8889,6.2839,3.8054,8.9492,5.4223,5.7035,-0.2658,1.9718,4.2202,5.05,7.97,-5.26,0.64
197308,-5.3715,-6.8682,-6.1059,-5.9572,-4.5452,-2.9076,-7.4265,-4.7433,-5.2244,-4.1004,-3.1227,-4.4847,-3.6779,-2.7398,-0.7749,-2.5682,-1.0892,-2.4753,-1.9599,-0.5774,-3.4386,-2.2355,-3.6683,-2.5472,0.7817,-3.82,-2.02,1.06,0.7
197309,11.9283,11.1756,6.9101,7.7862,7.1182,11.0546,11.4894,11.7589,6.9765,10.3251,11.2106,9.8824,10.0488,8.99,10.4922,9.9926,11.7877,11.1596,9.7933,11.8331,0.3109,7.0759,8.5932,8.6073,8.2683,4.75,2.93,2.24,0.68
197310,-2.5706,0.4149,1.4611,-0.1569,1.254,-2.991,-3.5326,0.8655,1.7803,0.8853,-3.8382,2.4251,0.4616,-0.223,1.3555,-2.3285,-1.545,0.9657,-0.5496,2.3843,0.5317,-0.7648,0.2133,-2.9843,2.5475,-0.83,-0.28,1.6,0.65
197311,-24.9771,-21.1212,-19.069,-16.7619,-18.1432,-23.499,-19.8995,-19.2976,-15.8034,-16.1383,-22.8534,-18.312,-16.1524,-12.0182,-16.0841,-20.5459,-17.1308,-13.9537,-12.6881,-14.9083,-10.8719,-12.2204,-10.6811,-6.2619,-8.2484,-12.75,-7.72,3.99,0.56
197312,-3.9432,-4.346,-3.018,-3.7392,-4.2604,-0.5461,-4.6959,-0.6942,-1.0183,-1.0845,-1.538,0.4431,0.8429,0.9928,2.3633,0.5935,2.5327,6.8041,2.7805,7.6735,-1.6972,0.7811,7.273,5.0256,11.1342,0.61,-5.37,3.94,0.64
197401,10.4962,14.0392,14.7924,13.1079,18.5648,4.7384,10.9777,9.462,10.2501,13.8802,5.239,5.1936,8.1944,7.0423,11.5617,-2.3822,2.7681,2.8847,7.8229,5.8531,-1.9032,0.7512,-3.03,0.688,-0.0824,-0.17,9.72,6,0.63
197402,-0.3193,-0.9417,-0.4565,0.1453,0.9683,0.3179,2.0547,1.1732,1.7632,3.8779,-2.9906,0.2972,1.105,0.3011,2.336,-2.3421,0.8688,2.4337,2.0141,3.7575,-1.1648,1.5781,-0.8643,2.758,3.8127,-0.47,-0.02,2.5,0.58
197403,0.2026,-0.6512,0.4328,1.6314,2.1305,-1.4605,1.3257,-1.6801,-0.7477,0.5367,-1.3462,-0.8089,-3.0283,-1.7712,-1.0048,-2.6202,-3.6327,-4.9203,-2.5854,-2.4912,-1.4126,-3.7033,-2.4349,-3.4736,-4.7587,-2.81,2.5,-0.12,0.56
197404,-4.4966,-5.8963,-5.5803,-5.2327,-4.0967,-8.3685,-6.3965,-6.1514,-3.6418,-3.2845,-6.3676,-6.9711,-4.0302,-5.6547,-2.3637,-6.9544,-6.9953,-5.9286,-6.5644,-1.6421,-2.7259,-4.8314,-5.0086,-6.1034,-5.4214,-5.29,-0.74,0.87,0.75
197405,-8.1305,-7.4053,-7.9883,-6.9013,-6.3476,-6.3185,-8.036,-7.6757,-7.3931,-7.4868,-7.4096,-8.8709,-6.4363,-7.4768,-8.2956,-6.1299,-8.7148,-5.3453,-5.7835,-7.7573,-0.8625,-3.2796,-5.6402,-3.3294,-7.8042,-4.68,-2.96,-2.07,0.75
197406,-3.5408,-3.3075,-2.4305,-2.1315,-1.6323,-3.743,-4.118,-2.6262,-0.6568,-0.5778,-4.0079,-2.6422,-3.2178,-4.506,-0.4608,-2.8396,-3.3302,-2.3402,-5.8935,-3.2489,-1.4834,-3.1395,-1.7588,-2.0169,1.5699,-2.83,-0.17,0.79,0.6
197407,-8.5298,-5.5256,-5.1903,-4.5946,-4.0249,-7.4245,-4.1818,-4.1598,-3.5875,-2.8274,-6.7467,-2.2522,-2.1748,-3.2876,0.9727,-8.6513,-5.8321,-2.2037,-0.9983,-0.797,-10.8896,-4.1665,-3.6979,-4.1095,-5.1037,-8.05,0.84,5.17,0.7
197408,-9.2074,-8.3209,-7.519,-7.5335,-7.0098,-9.44,-11.1758,-6.1668,-7.5733,-5.4536,-11.0276,-10.4569,-6.5939,-6.705,-6.8741,-11.8561,-8.8956,-8.5248,-6.2815,-6.1601,-9.9799,-7.5317,-4.514,-7.8669,-8.6429,-9.35,-0.72,2.64,0.6
197409,-13.4948,-8.4414,-6.7982,-6.8732,-8.4573,-12.1353,-7.3833,-8.1023,-7.6424,-7.3682,-13.3605,-8.5071,-7.0146,-4.6593,-6.4537,-11.5161,-6.8091,-5.2784,-6.0177,-8.1215,-14.9027,-9.9521,-4.8522,-5.2397,-6.6263,-11.77,0.27,5.59,0.81
197410,16.9871,7.095,6.9634,7.6946,8.921,16.1204,10.5988,6.942,8.1352,6.7596,18.624,10.9995,7.1411,8.4317,10.1929,21.1217,13.2069,11.4938,9.5301,10.3515,22.1905,13.8312,13.3998,10.5826,1.3135,16.1,-3.46,-9.88,0.51
197411,-6.0311,-5.6304,-5.0181,-5.2515,-6.8042,-4.9241,-4.5091,-3.7421,-5.1218,-7.0353,-4.6771,-4.2309,-2.7976,-4.3004,-1.9392,-2.0738,-0.2144,-1.4969,-3.5815,-6.5951,-4.5556,-3.2193,-4.1059,-2.3749,-4.1065,-4.51,-1.22,-0.2,0.54
197412,-7.1362,-8.0635,-7.3078,-7.4479,-9.2846,-6.541,-6.424,-5.8593,-6.8546,-5.5673,-5.5626,-4.3584,-4.1685,-4.9791,-7.2347,-4.5192,-2.7892,-3.9372,-1.9238,-9.6519,-3.827,0.4188,1.4302,-1.1004,1.8779,-3.45,-4.83,0.11,0.7
197501,25.299,29.5346,28.1475,27.9784,33.7439,21.7651,26.3639,26.7975,27.1606,30.1317,19.0927,24.9911,22.0019,23.5499,29.2039,15.5511,20.0118,23.875,24.1957,27.8984,9.2961,13.9731,13.7987,19.8613,15.6642,13.66,11.15,8.27,0.58
197502,7.84,5.2779,3.2219,3.4885,4.9161,8.5235,6.7873,1.5374,3.8238,2.0146,7.4208,3.1627,3.1802,4.7118,4.6562,6.498,2.4583,1.7651,2.9673,2.5341,9.5874,2.7191,3.7918,2.2184,-3.2435,5.56,0.16,-4.44,0.43
197503,8.9912,10.7101,9.0502,7.9388,9.8519,6.6619,7.1349,7.065,5.8947,8.5347,6.0595,6.6315,4.2249,7.0977,5.3194,6.0155,6.312,5.3198,5.3669,4.2132,2.707,1.842,-1.2179,6.2807,6.1513,2.66,3.78,2.39,0.41
197504,7.191,6.2878,4.1687,2.8617,2.9545,6.3111,4.0246,2.7795,1.362,3.9629,5.5059,4.7011,5.0893,3.6513,3.2777,6.962,3.3258,2.797,5.8658,4.5109,5.72,4.754,0.9027,5.4881,5.0217,4.23,-0.66,-1.13,0.44
197505,11.6149,11.0944,8.427,7.7793,6.8307,12.2008,7.7396,7.1261,7.8344,7.6943,5.2486,8.126,4.3498,8.1532,1.2443,7.6808,5.7029,5.4498,4.2198,5.2503,5.06,8.5557,4.7078,-0.3455,0.9556,5.19,3.84,-4.1,0.44
197506,5.6477,7.689,7.4853,8.9676,8.1142,9.7013,7.3123,6.8287,8.4874,2.8997,5.7719,5.2538,6.6665,6.0134,4.7438,5.2998,7.8347,7.6202,10.7732,8.1601,3.4632,7.1266,4.8435,6.7958,7.4251,4.83,0.86,1.4,0.41
197507,-1.6644,0.3128,-1.3686,-0.7526,-0.5099,-3.4147,-3.3214,-2.144,-3.6145,-4.0309,-5.096,-3.333,-3.4766,-3.8419,-6.0749,-7.2295,-6.4327,-4.6224,-4.2775,-6.8383,-8.1397,-4.0988,-4.6072,-5.6996,-1.5548,-6.59,2.7,1.69,0.48
197508,-6.8616,-6.3681,-4.6656,-5.4777,-7.8562,-4.7567,-3.943,-5.2254,-4.0855,-8.6299,-3.9907,-3.3998,-3.391,-4.3892,-5.5445,-4.4406,-3.3089,-3.0646,-2.4421,-0.6946,-1.9543,-1.8371,-1.7631,2.1471,-4.4637,-2.85,-3.24,-0.94,0.48
197509,-5.48,-2.5821,-3.3247,-2.8906,-3.8498,-3.3459,-3.9315,-3.5096,-3.2352,-4.944,-5.2772,-2.5335,-3.8792,-4.1643,-4.0153,-4.5282,-3.5771,-3.2325,-3.1341,-4.4543,-4.6251,-1.3045,-2.4209,-4.2333,-5.3542,-4.26,-0.1,0.43,0.53
197510,1.2598,1.3943,2.7149,2.9339,0.9559,2.4456,4.1503,1.4887,3.9002,4.2741,1.8857,3.9425,3.5223,5.0734,0.6965,5.8075,6.1046,6.7548,5.5742,6.9269,7.1676,5.6257,4.401,6.8384,3.9012,5.31,-4.01,0.27,0.56
197511,-0.0929,2.0161,2.0228,2.3383,3.7752,-0.1546,3.0029,2.3362,4.3302,3.8375,1.9372,2.9761,4.6269,4.3099,0.8313,2.9369,4.1984,4.2809,7.0238,6.0417,3.2624,2.1321,3.1406,2.9733,4.68,2.64,-1.21,2.05,0.41
197512,-0.8688,-1.2234,-0.9678,-1.1841,-1.3267,-2.4991,-1.4408,0.7682,-0.8624,-2.1813,-0.9128,-0.8066,0.6957,-0.4017,3.2274,-2.2003,0.8206,-0.2356,-0.4381,-0.777,-2.5988,0.9063,0.2541,0.6359,5.2476,-1.6,-0.77,1.69,0.48
197601,15.5658,16.7482,21.3607,23.2144,26.4211,13.1284,16.5685,16.403,21.3553,26.7339,16.0183,14.7992,16.9621,18.7289,21.9291,12.7862,13.5467,16.2618,18.5546,22.5965,11.1469,9.5119,13.9748,17.0293,15.1633,12.16,4.78,8.57,0.47
197602,9.9239,7.497,10.3535,12.2902,16.1365,7.3034,6.2048,7.6043,8.2234,11.546,4.1101,3.6469,5.5048,7.3363,13.1301,0.5666,3.4274,3.9318,4.9004,3.9373,-2.3256,1.433,-0.7636,-0.9958,9.4385,0.32,7.04,5.82,0.34
197603,3.3897,2.1417,2.0963,0.7888,1.627,1.0444,1.2136,0.014,1.0999,2.6936,1.116,0.8641,1.98,1.9055,2.1152,0.9115,2.1417,1.2923,1.5639,6.7991,3.1395,3.6794,3.0115,3.1422,-1.0107,2.32,-1.18,-0.11,0.4
197604,-1.4267,-0.8777,-2.7523,-1.1333,-1.8487,-1.1856,-1.5029,-0.7444,-0.908,-2.1692,-1.3118,-0.129,-0.6911,-0.8692,-0.7432,-1.5829,-1.2409,-0.7005,-2.2749,-3.7347,-2.2721,0.3536,1.6079,0.8333,1.1439,-1.49,-0.11,-0.14,0.42
197605,-1.7436,-1.7805,-1.4663,-3.593,-4.8064,-0.4955,-2.0452,-0.9562,-2.5195,-4.5046,-1.5553,-1.3054,-1.6236,-1.5432,-3.0873,-2.355,-1.2181,-0.9937,-4.2319,1.2323,-1.0564,0.5735,-0.9729,-2.0482,1.3821,-1.34,-1.23,-1.35,0.37
197606,4.1588,2.2385,1.9894,3.375,1.7856,2.617,3.0572,3.4829,3.4588,6.1811,4.2914,5.5011,6.5284,4.6144,8.2301,4.22,5.1704,6.7753,8.3373,3.9052,4.3033,3.9709,5.6629,5.8715,2.9431,4.05,-1.3,0.69,0.43
197607,-0.9926,-1.9429,0.6863,-0.2506,1.1008,-1.0912,-0.1272,2.7935,0.2726,1.497,-1.5428,-0.5577,0.5387,0.6239,0.3125,-1.6355,0.4472,0.3108,1.7712,1.3865,-1.6277,0.1931,0.2048,-0.7561,2.6457,-1.07,0.29,1.73,0.47
197608,-4.3111,-1.6245,-1.1671,-1.4377,-1.5701,-4.3921,-1.9028,-2.488,-1.2839,-1.6026,-2.6172,-1.3869,-0.9416,-0.1307,-4.1637,-2.5705,0.2574,1.4751,-1.0108,0.4324,-0.2749,0.4218,1.9088,-0.5246,1.0591,-0.56,-2,0.81,0.42
197609,2.334,1.7684,1.1391,2.1317,1.8706,4.212,4.1282,2.7398,3.1747,2.0602,3.4374,2.7869,2.4989,2.8718,0.8465,2.3004,2.3143,2.8338,3.4006,1.3082,1.6317,4.3952,3.2952,3.7008,-0.6227,2.07,-0.02,-0.29,0.44
197610,-2.7836,-1.4769,-1.5914,-1.5549,-2.3308,-2.8377,-3.198,-2.2365,-1.4654,-1.0775,-3.4194,0.0226,-1.5033,-1.0418,-3.6704,-2.2959,-1.4745,-1.2463,-1.6876,-2.946,-2.3766,-2.4987,-0.6932,-2.9405,-4.0107,-2.42,0.22,-0.18,0.41
197611,5.6212,3.393,2.01,2.239,3.1621,3.0372,3.4825,2.7191,4.1434,5.1655,3.7461,3.4009,3.1677,4.336,6.9896,4.5238,3.1757,3.41,2.5497,1.6837,-1.5852,0.1367,2.0728,1.735,4.3514,0.36,2.32,1.51,0.4
197612,10.8058,9.5452,9.6421,10.9062,10.0219,9.0848,9.2737,9.538,9.5746,11.2357,5.7953,9.4573,8.7389,8.493,8.0463,6.1059,6.9841,7.5097,9.4212,9.5148,3.8693,7.2916,5.6508,7.4314,7.5952,5.65,3.03,2.27,0.4
197701,2.9531,4.2149,2.7916,4.3597,5.7075,-0.5284,2.4493,-0.0931,2.1086,3.2833,-2.2608,-0.175,1.0295,0.9929,0.6332,-4.2813,-2.6859,-2.5411,-0.0726,1.6005,-7.8599,-3.3359,-0.9561,-1.6069,-0.1505,-4.05,4.76,4.27,0.36
197702,-0.4456,-0.3995,-0.155,-0.3438,0.3133,-1.7033,-1.1919,-0.3339,-0.0367,-1.6307,-4.1296,-1.0626,-2.3708,0.3293,-3.4733,-3.0333,-1.8446,-1.9894,-1.65,-2.2099,-1.2055,-3.29,-0.7173,-2.3496,-0.9339,-1.94,1.04,0.47,0.35
197703,0.1742,0.2811,1.4942,1.4062,1.1583,0.5774,-0.7487,1.3879,-0.2965,-0.5595,-0.0501,1.3834,-0.3035,0.0152,0.7008,-1.885,0.2567,0.9246,0.3937,4.9323,-1.6907,-1.823,-1.3181,-0.5061,0.2214,-1.37,1,1.09,0.38
197704,1.4128,0.1477,1.816,2.761,2.5768,1.1683,1.4053,1.178,2.1327,2.7435,0.4945,0.7953,1.9625,2.6043,2.3493,-0.6664,2.1196,2.7134,3.0983,2.7234,-2.1703,2.1642,1.4193,3.6574,5.9926,0.15,-0.12,3.38,0.38
197705,-1.725,-0.4297,0.3394,-0.1082,1.3524,0.9086,-1.0977,-0.6046,0.8338,-1.7746,-0.6779,0.0432,0.6062,0.3861,0.8235,-0.4698,-0.9238,-0.1066,-1.1539,-1.2979,-2.5472,-0.8257,0.5745,-1.4444,-3.0131,-1.45,1.18,0.85,0.37
197706,5.8487,6.6278,7.2103,5.5715,7.2925,8.5924,6.1966,6.2646,5.4638,8.5358,8.9733,6.245,6.0759,4.7987,5.9213,6.5297,4.8504,4.9093,4.8768,6.1772,5.9832,3.9594,2.9344,5.231,1.992,4.71,2.09,-0.74,0.4
197707,1.1962,0.8559,1.3899,0.6922,1.2596,-1.1783,-0.0049,-0.6029,0.5894,0.2098,0.0314,0.1241,-1.1473,-1.106,-0.9676,-0.9922,-3.2032,-0.6508,-1.0233,-4.4619,-1.2968,-2.7139,-0.767,-0.1786,-4.873,-1.69,2.16,-0.57,0.42
197708,0.9956,-0.4928,-0.4245,-1.3339,-1.7877,0.5599,-0.8444,-1.6281,-0.9072,-1.3512,1.8584,-1.2602,-0.8473,-0.686,-1.2105,-1.5515,-1.1866,-1.9412,-2.0298,-3.304,1.0922,-3.4973,-2.9236,-4.8121,-4.2044,-1.75,1.49,-2.73,0.44
197709,2.2398,2.4541,0.7491,1.7397,1.3033,1.1125,0.9888,1.7,0.5223,-1.6501,2.1282,1.4566,1.1578,-0.8055,0.5478,0.9161,0.1986,0.6354,0.7401,-1.2112,-0.8884,-0.7947,2.2628,0.3903,-0.1115,-0.27,1.33,-0.46,0.43
197710,-4.3488,-2.7125,-2.5737,-1.0645,-2.2522,-5.2386,-2.5919,-3.8447,0.0086,-1.5369,-3.4263,-2.2457,-2.3266,-2.7849,-2.7603,-3.9104,-3.2301,-2.8241,-4.095,-4.9619,-4.5313,-4.1161,-5.0404,-2.4979,-3.5959,-4.38,1.25,1.81,0.49
197711,9.4406,8.604,8.44,6.8953,9.1654,8.5038,9.7752,8.8346,7.0423,7.9907,6.8294,7.7089,5.7306,6.0615,8.7211,7.0714,6.1714,5.6212,7.0134,7.9434,3.6154,3.3213,3.004,2.9492,4.6905,4,3.72,0.23,0.5
197712,4.3663,3.5743,2.6954,2.6435,1.7518,2.9887,1.3256,0.7905,0.4933,1.6837,1.5326,0.5304,1.8979,0.9036,1.286,0.3727,0.8748,0.5973,-0.1697,-0.6244,0.0361,1.1008,1.1928,0.3714,1.3481,0.27,1.32,-0.3,0.49
197801,-1.1339,-3.2381,-1.3579,-1.0173,0.3648,-5.3554,-5.7562,-2.515,-2.0834,-2.3114,-6.9276,-4.9952,-3.454,-3.1603,-1.1591,-6.0373,-6.2596,-5.6038,-4.231,-1.5394,-6.2929,-7.2064,-5.4062,-4.9636,-2.9303,-6.01,2.24,3.36,0.49
197802,3.3493,3.1161,3.9393,3.2506,3.6492,1.7597,1.4112,1.3781,2.1362,0.4458,0.5743,1.7046,0.558,0.528,1.3522,-1.2704,-0.5971,-0.7694,0.9368,-1.3009,-3.2076,-1.5338,2.426,-0.9997,-3.6242,-1.38,3.59,0.83,0.46
197803,8.4501,7.1366,8.3152,6.9491,8.1811,6.1343,6.0319,7.6674,6.2431,7.4878,5.5059,5.5749,4.7194,4.6984,8.1537,5.0024,4.9685,4.7237,4.7354,5.0988,1.2283,3.9205,3.0217,2.8562,3.3967,2.85,3.48,1.16,0.53
197804,10.3711,8.911,8.4656,7.1705,8.4298,10.1104,7.7591,8.1658,7.3443,6.6877,10.0082,8.2087,7.9621,4.7999,6.8047,8.4777,7.2121,5.1132,5.9174,8.3471,11.9168,8.5793,4.647,5.0998,5.2775,7.88,0.44,-3.57,0.54
